"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"16:21:51,1672314","pafish64.exe","12688","FASTIO_QUERY_INFORMATION","C:\Users\LGE\Downloads\pafish64.exe","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 23/01/2026 16:09:32, LastAccessTime: 23/01/2026 16:21:50, LastWriteTime: 23/01/2026 16:09:37, ChangeTime: 23/01/2026 16:21:02, FileAttributes: A"
"16:21:51,1674883","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Users\LGE\Downloads\pafish64.exe","SUCCESS",""
"16:21:51,1676289","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Users\LGE\Downloads\pafish64.exe","SUCCESS",""
"16:21:51,1678931","pafish64.exe","12688","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"16:21:51,1679248","pafish64.exe","12688","RegOpenKey","HKCU\Control Panel\Desktop\MuiCached\MachineLanguageConfiguration","NAME NOT FOUND","Desired Access: Read"
"16:21:51,1679562","pafish64.exe","12688","RegCloseKey","HKCU","SUCCESS",""
"16:21:51,1679785","pafish64.exe","12688","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read"
"16:21:51,1680116","pafish64.exe","12688","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"16:21:51,1680345","pafish64.exe","12688","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read"
"16:21:51,1680599","pafish64.exe","12688","RegOpenKey","HKCU\Control Panel\Desktop\LanguageConfiguration","NAME NOT FOUND","Desired Access: Read"
"16:21:51,1680836","pafish64.exe","12688","RegCloseKey","HKCU","SUCCESS",""
"16:21:51,1681042","pafish64.exe","12688","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read"
"16:21:51,1681303","pafish64.exe","12688","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"16:21:51,1681523","pafish64.exe","12688","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read"
"16:21:51,1681748","pafish64.exe","12688","RegOpenKey","HKCU\Control Panel\Desktop","SUCCESS","Desired Access: Read"
"16:21:51,1681966","pafish64.exe","12688","RegQueryValue","HKCU\Control Panel\Desktop\PreferredUILanguages","NAME NOT FOUND","Length: 12"
"16:21:51,1682908","pafish64.exe","12688","RegCloseKey","HKCU\Control Panel\Desktop","SUCCESS",""
"16:21:51,1683935","pafish64.exe","12688","RegCloseKey","HKCU","SUCCESS",""
"16:21:51,1684224","pafish64.exe","12688","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read"
"16:21:51,1684557","pafish64.exe","12688","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"16:21:51,1684846","pafish64.exe","12688","RegOpenKey","HKCU\Control Panel\Desktop\MuiCached","SUCCESS","Desired Access: Read"
"16:21:51,1685097","pafish64.exe","12688","RegQueryValue","HKCU\Control Panel\Desktop\MuiCached\MachinePreferredUILanguages","BUFFER OVERFLOW","Length: 12"
"16:21:51,1685482","pafish64.exe","12688","RegQueryValue","HKCU\Control Panel\Desktop\MuiCached\MachinePreferredUILanguages","SUCCESS","Type: REG_MULTI_SZ, Length: 12, Data: fr-FR"
"16:21:51,1685833","pafish64.exe","12688","RegCloseKey","HKCU\Control Panel\Desktop\MuiCached","SUCCESS",""
"16:21:51,1686150","pafish64.exe","12688","RegCloseKey","HKCU","SUCCESS",""
"16:21:51,1698377","pafish64.exe","12688","Load Image","C:\Windows\System32\advapi32.dll","SUCCESS","Image Base: 0x7ffb7fa20000, Image Size: 0xb1000"
"16:21:51,1701934","pafish64.exe","12688","Load Image","C:\Windows\System32\msvcrt.dll","SUCCESS","Image Base: 0x7ffb7fae0000, Image Size: 0x9e000"
"16:21:51,1712239","pafish64.exe","12688","Thread Create","","SUCCESS","Thread ID: 12116"
"16:21:51,1804521","pafish64.exe","12688","Load Image","C:\Windows\System32\sechost.dll","SUCCESS","Image Base: 0x7ffb7df10000, Image Size: 0x9f000"
"16:21:51,1829160","pafish64.exe","12688","Load Image","C:\Windows\System32\rpcrt4.dll","SUCCESS","Image Base: 0x7ffb7dd90000, Image Size: 0x120000"
"16:21:51,1835236","pafish64.exe","12688","Load Image","C:\Windows\System32\bcrypt.dll","SUCCESS","Image Base: 0x7ffb7d8e0000, Image Size: 0x27000"
"16:21:51,1838159","pafish64.exe","12688","Thread Create","","SUCCESS","Thread ID: 6528"
"16:21:51,1841805","pafish64.exe","12688","Thread Create","","SUCCESS","Thread ID: 10520"
"16:21:51,1843117","pafish64.exe","12688","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value"
"16:21:51,1843418","pafish64.exe","12688","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value"
"16:21:51,1843702","pafish64.exe","12688","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\SafeDllSearchMode","NAME NOT FOUND","Length: 16"
"16:21:51,1846972","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Users\LGE\Downloads\IPHLPAPI.DLL","FAST IO DISALLOWED",""
"16:21:51,1849214","pafish64.exe","12688","IRP_MJ_CREATE","C:\Users\LGE\Downloads\IPHLPAPI.DLL","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:21:51,1849256","pafish64.exe","12688","Load Image","C:\Windows\System32\ole32.dll","SUCCESS","Image Base: 0x7ffb7f8f0000, Image Size: 0x12b000"
"16:21:51,1851971","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\System32\IPHLPAPI.DLL","FAST IO DISALLOWED",""
"16:21:51,1855270","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\IPHLPAPI.DLL","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:21:51,1856255","pafish64.exe","12688","FASTIO_QUERY_INFORMATION","C:\Windows\System32\IPHLPAPI.DLL","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 14/01/2026 09:31:45, LastAccessTime: 23/01/2026 16:19:45, LastWriteTime: 14/01/2026 09:31:45, ChangeTime: 14/01/2026 10:35:33, FileAttributes: A"
"16:21:51,1856598","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\IPHLPAPI.DLL","SUCCESS",""
"16:21:51,1856866","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\IPHLPAPI.DLL","SUCCESS",""
"16:21:51,1858332","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\IPHLPAPI.DLL","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:21:51,1861751","pafish64.exe","12688","FASTIO_ACQUIRE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\IPHLPAPI.DLL","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"16:21:51,1862566","pafish64.exe","12688","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\IPHLPAPI.DLL","SUCCESS",""
"16:21:51,1864680","pafish64.exe","12688","FASTIO_ACQUIRE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\IPHLPAPI.DLL","SUCCESS","SyncType: SyncTypeOther"
"16:21:51,1864953","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Users\LGE\Downloads\MPR.dll","FAST IO DISALLOWED",""
"16:21:51,1865712","pafish64.exe","12688","Load Image","C:\Windows\System32\ucrtbase.dll","SUCCESS","Image Base: 0x7ffb7dc90000, Image Size: 0x100000"
"16:21:51,1866878","pafish64.exe","12688","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\IPHLPAPI.DLL","SUCCESS",""
"16:21:51,1868168","pafish64.exe","12688","IRP_MJ_CREATE","C:\Users\LGE\Downloads\MPR.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:21:51,1966180","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\System32\mpr.dll","FAST IO DISALLOWED",""
"16:21:51,1971001","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\mpr.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:21:51,1971809","pafish64.exe","12688","FASTIO_QUERY_INFORMATION","C:\Windows\System32\mpr.dll","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 14/01/2026 09:31:57, LastAccessTime: 23/01/2026 16:19:45, LastWriteTime: 14/01/2026 09:31:57, ChangeTime: 14/01/2026 10:35:33, FileAttributes: A"
"16:21:51,1971978","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\mpr.dll","SUCCESS",""
"16:21:51,1972226","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\mpr.dll","SUCCESS",""
"16:21:51,1973641","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\mpr.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:21:51,1974259","pafish64.exe","12688","FASTIO_ACQUIRE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\mpr.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"16:21:51,1974696","pafish64.exe","12688","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\mpr.dll","SUCCESS",""
"16:21:51,1975588","pafish64.exe","12688","FASTIO_ACQUIRE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\mpr.dll","SUCCESS","SyncType: SyncTypeOther"
"16:21:51,1976326","pafish64.exe","12688","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\mpr.dll","SUCCESS",""
"16:21:51,1981301","pafish64.exe","12688","Load Image","C:\Windows\System32\mpr.dll","SUCCESS","Image Base: 0x7ffb723a0000, Image Size: 0x1d000"
"16:21:51,1999787","pafish64.exe","12688","Load Image","C:\Windows\System32\combase.dll","SUCCESS","Image Base: 0x7ffb7e410000, Image Size: 0x354000"
"16:21:51,2001577","pafish64.exe","12688","Load Image","C:\Windows\System32\IPHLPAPI.DLL","SUCCESS","Image Base: 0x7ffb7c790000, Image Size: 0x3b000"
"16:21:51,2005407","pafish64.exe","12688","Load Image","C:\Windows\System32\gdi32.dll","SUCCESS","Image Base: 0x7ffb7e1e0000, Image Size: 0x2b000"
"16:21:51,2005667","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\IPHLPAPI.DLL","SUCCESS",""
"16:21:51,2005968","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\IPHLPAPI.DLL","SUCCESS",""
"16:21:51,2010030","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\mpr.dll","SUCCESS",""
"16:21:51,2011320","pafish64.exe","12688","Load Image","C:\Windows\System32\win32u.dll","SUCCESS","Image Base: 0x7ffb7d820000, Image Size: 0x22000"
"16:21:51,2017216","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\mpr.dll","SUCCESS",""
"16:21:51,2018471","pafish64.exe","12688","Load Image","C:\Windows\System32\gdi32full.dll","SUCCESS","Image Base: 0x7ffb7d4a0000, Image Size: 0x119000"
"16:21:51,2066124","pafish64.exe","12688","Load Image","C:\Windows\System32\msvcp_win.dll","SUCCESS","Image Base: 0x7ffb7d400000, Image Size: 0x9d000"
"16:21:51,2078662","pafish64.exe","12688","Load Image","C:\Windows\System32\user32.dll","SUCCESS","Image Base: 0x7ffb7ef60000, Image Size: 0x1a1000"
"16:21:51,2093477","pafish64.exe","12688","Load Image","C:\Windows\System32\oleaut32.dll","SUCCESS","Image Base: 0x7ffb7e250000, Image Size: 0xcd000"
"16:21:51,2113035","pafish64.exe","12688","Load Image","C:\Windows\System32\ws2_32.dll","SUCCESS","Image Base: 0x7ffb7e9d0000, Image Size: 0x6b000"
"16:21:51,2123516","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\msvcrt.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:21:51,2124564","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\msvcrt.dll","BUFFER OVERFLOW","Information: Owner"
"16:21:51,2127327","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\msvcrt.dll","SUCCESS","Information: Owner"
"16:21:51,2127546","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\msvcrt.dll","SUCCESS",""
"16:21:51,2127779","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\msvcrt.dll","SUCCESS",""
"16:21:51,2129424","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\rpcrt4.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:21:51,2130019","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\rpcrt4.dll","BUFFER OVERFLOW","Information: Owner"
"16:21:51,2130189","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\rpcrt4.dll","SUCCESS","Information: Owner"
"16:21:51,2130570","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\rpcrt4.dll","SUCCESS",""
"16:21:51,2130776","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\rpcrt4.dll","SUCCESS",""
"16:21:51,2132250","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\bcrypt.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:21:51,2133010","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\bcrypt.dll","BUFFER OVERFLOW","Information: Owner"
"16:21:51,2133154","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\bcrypt.dll","SUCCESS","Information: Owner"
"16:21:51,2133300","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\bcrypt.dll","SUCCESS",""
"16:21:51,2133493","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\bcrypt.dll","SUCCESS",""
"16:21:51,2136232","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\sechost.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:21:51,2136874","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\sechost.dll","BUFFER OVERFLOW","Information: Owner"
"16:21:51,2137044","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\sechost.dll","SUCCESS","Information: Owner"
"16:21:51,2137197","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\sechost.dll","SUCCESS",""
"16:21:51,2137398","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\sechost.dll","SUCCESS",""
"16:21:51,2138990","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\advapi32.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:21:51,2139465","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\advapi32.dll","BUFFER OVERFLOW","Information: Owner"
"16:21:51,2139613","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\advapi32.dll","SUCCESS","Information: Owner"
"16:21:51,2139764","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\advapi32.dll","SUCCESS",""
"16:21:51,2139950","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\advapi32.dll","SUCCESS",""
"16:21:51,2141972","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\IPHLPAPI.DLL","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:21:51,2142409","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\IPHLPAPI.DLL","BUFFER OVERFLOW","Information: Owner"
"16:21:51,2142551","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\IPHLPAPI.DLL","SUCCESS","Information: Owner"
"16:21:51,2143996","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\IPHLPAPI.DLL","SUCCESS",""
"16:21:51,2144272","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\IPHLPAPI.DLL","SUCCESS",""
"16:21:51,2145697","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\mpr.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:21:51,2146303","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\mpr.dll","BUFFER OVERFLOW","Information: Owner"
"16:21:51,2146471","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\mpr.dll","SUCCESS","Information: Owner"
"16:21:51,2146618","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\mpr.dll","SUCCESS",""
"16:21:51,2146809","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\mpr.dll","SUCCESS",""
"16:21:51,2150132","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\ucrtbase.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:21:51,2151489","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\ucrtbase.dll","BUFFER OVERFLOW","Information: Owner"
"16:21:51,2160622","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\ucrtbase.dll","SUCCESS","Information: Owner"
"16:21:51,2161695","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\ucrtbase.dll","SUCCESS",""
"16:21:51,2165270","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\ucrtbase.dll","SUCCESS",""
"16:21:51,2228975","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\combase.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:21:51,2230216","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\combase.dll","BUFFER OVERFLOW","Information: Owner"
"16:21:51,2230439","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\combase.dll","SUCCESS","Information: Owner"
"16:21:51,2230624","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\combase.dll","SUCCESS",""
"16:21:51,2230873","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\combase.dll","SUCCESS",""
"16:21:51,2241772","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\win32u.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:21:51,2246659","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\win32u.dll","BUFFER OVERFLOW","Information: Owner"
"16:21:51,2250726","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\win32u.dll","SUCCESS","Information: Owner"
"16:21:51,2254870","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\win32u.dll","SUCCESS",""
"16:21:51,2255149","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\win32u.dll","SUCCESS",""
"16:21:51,2256862","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\msvcp_win.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:21:51,2257203","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\msvcp_win.dll","BUFFER OVERFLOW","Information: Owner"
"16:21:51,2257583","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\msvcp_win.dll","SUCCESS","Information: Owner"
"16:21:51,2257744","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\msvcp_win.dll","SUCCESS",""
"16:21:51,2257940","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\msvcp_win.dll","SUCCESS",""
"16:21:51,2259251","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\user32.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:21:51,2259697","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\user32.dll","BUFFER OVERFLOW","Information: Owner"
"16:21:51,2259837","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\user32.dll","SUCCESS","Information: Owner"
"16:21:51,2259979","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\user32.dll","SUCCESS",""
"16:21:51,2260154","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\user32.dll","SUCCESS",""
